class_id,vertices,n_types,types,n_realizations,K,one_example_mu_to_lambda_per_type
1,1,15,A1+A2+A3+A4+A5+B2+B3+B4+C3+C4+D4+D5+E6+F4+G2,3343,1,A1: (0) -> (0) ; A2: (0 0) -> (0 0) ; A3: (0 0 0) -> (0 0 0) ; A4: (0 0 0 0) -> (0 0 0 0) ; A5: (0 0 0 0 0) -> (0 0 0 0 0) ; B2: (0 0) -> (0 0) ; B3: (0 0 0) -> (0 0 0) ; B4: (0 0 0 0) -> (0 0 0 0) ; C3: (0 0 0) -> (0 0 0) ; C4: (0 0 0 0) -> (0 0 0 0) ; D4: (0 0 0 0) -> (0 0 0 0) ; D5: (0 0 0 0 0) -> (0 0 0 0 0) ; E6: (0 0 0 0 0 0) -> (0 0 0 0 0 0) ; F4: (0 0 0 0) -> (0 0 0 0) ; G2: (0 0) -> (0 0)
2,2,4,A1+B2+C3+C4,552,0,A1: (0) -> (1) ; B2: (0 10) -> (1 9) ; C3: (0 1 0) -> (0 0 1) ; C4: (0 0 1 0) -> (0 0 0 1)
3,2,12,A1+A2+A3+A4+B2+B3+B4+C3+C4+D4+F4+G2,3599,1q,A1: (0) -> (2) ; A2: (0 10) -> (2 9) ; A3: (0 1 0) -> (0 0 2) ; A4: (0 0 1 0) -> (0 0 0 2) ; B2: (0 10) -> (2 8) ; B3: (0 1 0) -> (2 0 0) ; B4: (0 1 0 0) -> (2 0 0 0) ; C3: (0 2 0) -> (0 0 2) ; C4: (0 0 2 0) -> (0 0 0 2) ; D4: (0 1 0 0) -> (0 0 0 2) ; F4: (0 1 0 0) -> (2 0 0 0) ; G2: (10 0) -> (7 2)
4,2,4,A1+B2+C3+C4,238,0,A1: (0) -> (3) ; B2: (0 10) -> (3 7) ; C3: (0 3 0) -> (0 0 3) ; C4: (0 0 3 0) -> (0 0 0 3)
5,2,7,A1+A2+A3+B2+B3+C3+G2,1439,1q^2,A1: (0) -> (4) ; A2: (0 10) -> (4 8) ; A3: (0 2 0) -> (0 0 4) ; B2: (0 10) -> (4 6) ; B3: (0 2 0) -> (4 0 0) ; C3: (0 4 0) -> (0 0 4) ; G2: (10 0) -> (4 4)
8,5,7,A2+A3+A4+B3+B4+D4+F4,355,1q^3,A2: (0 0) -> (0 3) ; A3: (0 0 1) -> (3 0 0) ; A4: (0 0 1 0) -> (3 0 0 0) ; B3: (0 0 2) -> (3 0 0) ; B4: (0 0 1 0) -> (3 0 0 0) ; D4: (0 0 1 1) -> (3 0 0 0) ; F4: (0 0 2 0) -> (3 0 0 0)
10,4,10,A2+A3+A4+A5+B3+B4+D4+D5+E6+F4,2167,1q + 1q^2,A2: (0 0) -> (1 1) ; A3: (0 0 1) -> (1 1 0) ; A4: (0 0 1 0) -> (1 1 0 0) ; A5: (0 0 1 0 0) -> (0 0 0 1 1) ; B3: (0 0 2) -> (1 1 0) ; B4: (0 0 1 0) -> (1 1 0 0) ; D4: (0 0 1 1) -> (1 1 0 0) ; D5: (0 0 1 0 0) -> (1 1 0 0 0) ; E6: (0 0 0 1 0 0) -> (0 0 0 0 1 1) ; F4: (0 0 2 0) -> (1 1 0 0)
13,6,3,A2+A3+B3,32,1q^4 + 1q^5,A2: (0 0) -> (1 4) ; A3: (0 0 2) -> (4 1 0) ; B3: (0 0 4) -> (4 1 0)
14,6,6,A2+A3+A4+B3+B4+D4,58,1q^2 + 1q^3 + 1q^4,A2: (0 0) -> (2 2) ; A3: (0 0 2) -> (2 2 0) ; A4: (0 0 2 0) -> (2 2 0 0) ; B3: (0 0 4) -> (2 2 0) ; B4: (0 0 2 0) -> (2 2 0 0) ; D4: (0 0 2 2) -> (2 2 0 0)
17,6,6,A2+A3+A4+B3+B4+D4,30,1q^3 + 1q^4 + 1q^5 + 1q^6,A2: (0 0) -> (3 3) ; A3: (0 0 3) -> (3 3 0) ; A4: (0 0 3 0) -> (3 3 0 0) ; B3: (0 0 6) -> (3 3 0) ; B4: (0 0 3 0) -> (3 3 0 0) ; D4: (0 0 3 3) -> (3 3 0 0)
24,5,6,A2+A3+A4+B3+B4+D4,292,1q^2 + 1q^3 + 1q^4,A2: (0 10) -> (2 12) ; A3: (0 1 2) -> (2 3 0) ; A4: (0 1 2 0) -> (2 3 0 0) ; B3: (0 1 4) -> (2 3 0) ; B4: (0 1 2 0) -> (2 3 0 0) ; D4: (0 1 2 2) -> (2 3 0 0)
27,4,7,A2+A3+A4+B3+B4+D4+F4,2241,1q^2 + 1q^3,A2: (0 10) -> (3 10) ; A3: (0 1 1) -> (3 1 0) ; A4: (0 1 1 0) -> (0 0 1 3) ; B3: (0 1 2) -> (3 1 0) ; B4: (0 1 1 0) -> (3 1 0 0) ; D4: (0 1 1 1) -> (3 1 0 0) ; F4: (0 1 2 0) -> (3 1 0 0)
30,6,3,A2+A3+B3,28,1q^3 + 1q^4 + 1q^5 + 1q^6,A2: (0 1) -> (3 4) ; A3: (0 1 3) -> (3 4 0) ; B3: (0 1 6) -> (3 4 0)
33,6,3,A2+A3+B3,32,1q^3 + 1q^4 + 1q^5,A2: (0 1) -> (4 2) ; A3: (0 1 2) -> (4 2 0) ; B3: (0 1 4) -> (4 2 0)
40,5,3,A2+A3+B3,192,1q^3 + 1q^4 + 1q^5,A2: (0 10) -> (4 11) ; A3: (0 2 2) -> (4 3 0) ; B3: (0 2 4) -> (4 3 0)
44,4,6,A2+A3+A4+B3+B4+D4,692,1q^2 + 1q^3 + 1q^4,A2: (1 10) -> (3 12) ; A3: (1 1 2) -> (3 3 0) ; A4: (0 2 1 1) -> (0 0 3 3) ; B3: (1 1 4) -> (3 3 0) ; B4: (1 1 2 0) -> (3 3 0 0) ; D4: (1 1 2 2) -> (3 3 0 0)
46,6,3,A2+A3+B3,14,1q^3 + 1q^4 + 1q^5 + 1q^6,A2: (1 1) -> (4 4) ; A3: (1 1 3) -> (4 4 0) ; B3: (1 1 6) -> (4 4 0)
50,10,3,A3+B4+D4,302,0,A3: (0 0 0) -> (0 0 2) ; B4: (0 0 0 1) -> (2 0 0 0) ; D4: (0 0 0 1) -> (0 0 2 0)
53,8,4,A3+B4+D4+D5,1232,0,A3: (0 0 0) -> (0 1 0) ; B4: (0 0 0 1) -> (0 1 0 0) ; D4: (0 0 0 1) -> (0 1 0 0) ; D5: (0 1 0 0 0) -> (0 0 1 0 0)
55,12,4,A3+A4+B4+D4,26,1q^3 + 1q^4 + 1q^5,A3: (0 0 0) -> (0 1 2) ; A4: (0 0 0 1) -> (2 1 0 0) ; B4: (0 0 0 2) -> (2 1 0 0) ; D4: (0 0 0 2) -> (0 1 2 0)
58,11,4,A3+A4+B4+D4,15,1q^2 + 1q^4,A3: (0 0 0) -> (0 2 0) ; A4: (0 0 0 1) -> (0 2 0 0) ; B4: (0 0 0 2) -> (0 2 0 0) ; D4: (0 0 0 2) -> (0 2 0 0)
60,13,3,A3+B4+D4,9,0,A3: (0 0 0) -> (0 2 2) ; B4: (0 0 0 3) -> (2 2 0 0) ; D4: (0 0 0 3) -> (0 2 2 0)
63,13,3,A3+B4+D4,5,0,A3: (0 0 0) -> (0 3 0) ; B4: (0 0 0 3) -> (0 3 0 0) ; D4: (0 0 0 3) -> (0 3 0 0)
73,8,7,A3+A4+A5+B4+D4+D5+E6,236,1q + 1q^2 + 1q^3,A3: (0 0 0) -> (1 0 1) ; A4: (0 0 0 1) -> (1 0 1 0) ; A5: (0 0 0 1 0) -> (1 0 1 0 0) ; B4: (0 0 0 2) -> (1 0 1 0) ; D4: (0 0 0 1) -> (1 0 1 0) ; D5: (0 0 0 1 1) -> (1 0 1 0 0) ; E6: (0 0 1 0 0 1) -> (0 1 0 0 1 0)
75,13,3,A3+B4+D4,15,0,A3: (0 0 0) -> (1 0 3) ; B4: (0 0 0 3) -> (3 0 1 0) ; D4: (0 0 0 2) -> (1 0 3 0)
77,13,3,A3+B4+D4,8,0,A3: (0 0 0) -> (1 1 1) ; B4: (0 0 0 3) -> (1 1 1 0) ; D4: (0 0 0 2) -> (1 1 1 0)
79,12,3,A3+A4+D4,14,1q^4 + 2q^5 + 2q^6 + 2q^7 + 1q^8,A3: (0 0 0) -> (1 1 3) ; A4: (0 0 0 2) -> (3 1 1 0) ; D4: (0 0 0 3) -> (1 1 3 0)
81,13,3,A3+A4+D4,8,1q^3 + 1q^4 + 2q^5 + 2q^6 + 1q^7,A3: (0 0 0) -> (1 2 1) ; A4: (0 0 0 2) -> (1 2 1 0) ; D4: (0 0 0 3) -> (1 2 1 0)
93,13,3,A3+A4+D4,11,1q^2 + 1q^3 + 2q^4 + 1q^5 + 1q^6,A3: (0 0 0) -> (2 0 2) ; A4: (0 0 0 2) -> (2 0 2 0) ; D4: (0 0 0 2) -> (2 0 2 0)
96,13,2,A3+D4,4,0,A3: (0 0 0) -> (2 1 2) ; D4: (0 0 0 3) -> (2 1 2 0)
108,11,3,A3+A4+D4,6,1q^3 + 1q^4 + 2q^5 + 2q^6 + 2q^7 + 1q^8 + 1q^9,A3: (0 0 0) -> (3 0 3) ; A4: (0 0 0 3) -> (3 0 3 0) ; D4: (0 0 0 3) -> (3 0 3 0)
125,11,4,A3+A4+B4+D4,36,1q^3 + 1q^4 + 1q^5,A3: (0 0 1) -> (0 1 3) ; A4: (0 0 1 2) -> (0 1 3 0) ; B4: (1 0 0 2) -> (3 1 0 0) ; D4: (0 0 1 2) -> (0 1 3 0)
128,10,4,A3+A4+B4+D4,100,1q^2 + 1q^3 + 1q^4,A3: (0 0 1) -> (0 2 1) ; A4: (0 0 1 1) -> (0 2 1 0) ; B4: (0 0 1 2) -> (0 2 1 0) ; D4: (0 0 1 2) -> (0 2 1 0)
130,14,3,A3+B4+D4,9,0,A3: (0 0 1) -> (0 2 3) ; B4: (1 0 0 3) -> (3 2 0 0) ; D4: (0 0 1 3) -> (0 2 3 0)
133,14,3,A3+B4+D4,10,0,A3: (0 0 1) -> (0 3 1) ; B4: (0 0 1 3) -> (0 3 1 0) ; D4: (0 0 1 3) -> (0 3 1 0)
145,12,3,A3+B4+D4,42,0,A3: (0 0 1) -> (1 1 2) ; B4: (0 0 1 3) -> (1 1 2 0) ; D4: (0 0 1 2) -> (1 1 2 0)
148,12,3,A3+B4+D4,64,0,A3: (0 0 1) -> (1 2 0) ; B4: (0 0 1 1) -> (1 2 0 0) ; D4: (0 0 1 2) -> (1 2 0 0)
150,14,3,A3+A4+D4,16,1q^3 + 2q^4 + 3q^5 + 2q^6 + 1q^7,A3: (0 0 1) -> (1 2 2) ; A4: (0 0 1 2) -> (1 2 2 0) ; D4: (0 0 1 3) -> (1 2 2 0)
153,13,4,A3+A4+B4+D4,20,1q^3 + 1q^4 + 1q^5 + 1q^6,A3: (0 0 1) -> (1 3 0) ; A4: (0 0 1 1) -> (1 3 0 0) ; B4: (0 0 1 2) -> (1 3 0 0) ; D4: (0 0 1 3) -> (1 3 0 0)
164,12,3,A3+A4+D4,32,1q^2 + 1q^3 + 2q^4 + 1q^5 + 1q^6,A3: (0 0 1) -> (2 0 3) ; A4: (0 0 1 2) -> (2 0 3 0) ; D4: (0 0 1 2) -> (2 0 3 0)
167,11,4,A3+A4+B4+D4,88,1q^2 + 2q^3 + 2q^4 + 1q^5,A3: (0 0 1) -> (2 1 1) ; A4: (0 0 1 1) -> (2 1 1 0) ; B4: (0 0 1 2) -> (2 1 1 0) ; D4: (0 0 1 2) -> (2 1 1 0)
169,14,2,A3+D4,8,0,A3: (0 0 1) -> (2 1 3) ; D4: (0 0 1 3) -> (2 1 3 0)
172,14,3,A3+B4+D4,9,0,A3: (0 0 1) -> (2 2 1) ; B4: (0 0 1 3) -> (2 2 1 0) ; D4: (0 0 1 3) -> (2 2 1 0)
187,12,3,A3+B4+D4,40,0,A3: (0 0 1) -> (3 0 2) ; B4: (0 0 1 3) -> (3 0 2 0) ; D4: (0 0 1 2) -> (3 0 2 0)
190,12,3,A3+B4+D4,61,0,A3: (0 0 1) -> (3 1 0) ; B4: (0 0 1 1) -> (3 1 0 0) ; D4: (0 0 1 2) -> (3 1 0 0)
192,14,3,A3+A4+D4,14,1q^3 + 2q^4 + 3q^5 + 3q^6 + 2q^7 + 1q^8,A3: (0 0 1) -> (3 1 2) ; A4: (0 0 1 2) -> (3 1 2 0) ; D4: (0 0 1 3) -> (3 1 2 0)
195,13,4,A3+A4+B4+D4,18,1q^4 + 2q^5 + 1q^6 + 1q^7,A3: (0 0 1) -> (3 2 0) ; A4: (0 0 1 1) -> (3 2 0 0) ; B4: (0 0 1 2) -> (3 2 0 0) ; D4: (0 0 1 3) -> (3 2 0 0)
200,14,2,A3+B4,3,0,A3: (0 0 1) -> (3 3 0) ; B4: (0 0 1 3) -> (3 3 0 0)
238,12,3,A3+B4+D4,30,0,A3: (0 0 2) -> (0 3 2) ; B4: (0 0 2 3) -> (0 3 2 0) ; D4: (0 0 2 3) -> (0 3 2 0)
248,12,3,A3+A4+D4,26,1q^3 + 2q^4 + 3q^5 + 2q^6 + 1q^7,A3: (0 0 2) -> (1 2 3) ; A4: (0 0 2 2) -> (1 2 3 0) ; D4: (0 0 2 3) -> (1 2 3 0)
251,11,4,A3+A4+B4+D4,50,1q^3 + 2q^4 + 2q^5 + 1q^6,A3: (0 0 2) -> (1 3 1) ; A4: (0 0 2 1) -> (1 3 1 0) ; B4: (0 0 2 2) -> (1 3 1 0) ; D4: (0 0 2 3) -> (1 3 1 0)
263,12,3,A3+B4+D4,28,0,A3: (0 0 2) -> (2 2 2) ; B4: (0 0 2 3) -> (2 2 2 0) ; D4: (0 0 2 3) -> (2 2 2 0)
266,12,3,A3+B4+D4,32,0,A3: (0 0 2) -> (2 3 0) ; B4: (0 0 2 1) -> (2 3 0 0) ; D4: (0 0 2 3) -> (2 3 0 0)
278,12,3,A3+A4+D4,24,1q^3 + 2q^4 + 3q^5 + 3q^6 + 2q^7 + 1q^8,A3: (0 0 2) -> (3 1 3) ; A4: (0 0 2 2) -> (3 1 3 0) ; D4: (0 0 2 3) -> (3 1 3 0)
281,11,4,A3+A4+B4+D4,46,1q^3 + 2q^4 + 3q^5 + 2q^6 + 1q^7,A3: (0 0 2) -> (3 2 1) ; A4: (0 0 2 1) -> (3 2 1 0) ; B4: (0 0 2 2) -> (3 2 1 0) ; D4: (0 0 2 3) -> (3 2 1 0)
286,14,2,A3+B4,3,0,A3: (0 0 2) -> (3 3 1) ; B4: (0 0 2 3) -> (3 3 1 0)
338,12,2,A3+B4,13,0,A3: (0 0 3) -> (3 3 2) ; B4: (0 0 3 3) -> (3 3 2 0)
375,8,3,A3+B4+D4,1536,0,A3: (0 1 0) -> (0 1 2) ; B4: (0 1 0 1) -> (2 1 0 0) ; D4: (0 1 0 1) -> (0 1 2 0)
379,12,4,A3+A4+B4+D4,26,2q^3 + 1q^4 + 1q^5,A3: (0 1 0) -> (0 2 2) ; A4: (0 1 0 1) -> (2 2 0 0) ; B4: (0 1 0 2) -> (2 2 0 0) ; D4: (0 1 0 2) -> (0 2 2 0)
382,11,4,A3+A4+B4+D4,20,1q^2 + 1q^4,A3: (0 1 0) -> (0 3 0) ; A4: (0 1 0 1) -> (0 3 0 0) ; B4: (0 1 0 2) -> (0 3 0 0) ; D4: (0 1 0 2) -> (0 3 0 0)
384,13,3,A3+B4+D4,9,0,A3: (0 1 0) -> (0 3 2) ; B4: (0 1 0 3) -> (2 3 0 0) ; D4: (0 1 0 3) -> (0 3 2 0)
392,4,4,A3+B4+D4+D5,921,0,A3: (0 1 0) -> (1 0 1) ; B4: (0 1 0 1) -> (1 0 1 0) ; D4: (0 1 0 0) -> (0 0 1 1) ; D5: (0 0 1 0 0) -> (0 0 0 1 1)
394,9,4,A3+A4+B4+D4,186,1q^2 + 1q^3 + 1q^4,A3: (0 1 0) -> (1 0 3) ; A4: (0 1 0 1) -> (3 0 1 0) ; B4: (0 1 0 2) -> (3 0 1 0) ; D4: (0 1 0 1) -> (1 0 3 0)
396,8,7,A3+A4+A5+B4+D4+D5+E6,990,1q + 2q^2 + 1q^3,A3: (0 1 0) -> (1 1 1) ; A4: (0 1 0 1) -> (1 1 1 0) ; A5: (0 1 0 1 0) -> (0 0 1 1 1) ; B4: (0 1 0 2) -> (1 1 1 0) ; D4: (0 1 0 1) -> (1 1 1 0) ; D5: (0 1 0 1 1) -> (1 1 1 0 0) ; E6: (0 0 1 1 0 1) -> (0 1 0 1 1 0)
398,13,3,A3+B4+D4,15,0,A3: (0 1 0) -> (1 1 3) ; B4: (0 1 0 3) -> (3 1 1 0) ; D4: (0 1 0 2) -> (1 1 3 0)
400,13,3,A3+B4+D4,8,0,A3: (0 1 0) -> (1 2 1) ; B4: (0 1 0 3) -> (1 2 1 0) ; D4: (0 1 0 2) -> (1 2 1 0)
402,12,3,A3+A4+D4,14,2q^4 + 3q^5 + 3q^6 + 2q^7 + 1q^8,A3: (0 1 0) -> (1 2 3) ; A4: (0 1 0 2) -> (3 2 1 0) ; D4: (0 1 0 3) -> (1 2 3 0)
404,11,3,A3+A4+D4,8,1q^3 + 2q^4 + 2q^5 + 2q^6 + 1q^7,A3: (0 1 0) -> (1 3 1) ; A4: (0 1 0 2) -> (1 3 1 0) ; D4: (0 1 0 3) -> (1 3 1 0)
412,10,3,A3+B4+D4,89,0,A3: (0 1 0) -> (2 0 2) ; B4: (0 1 0 3) -> (2 0 2 0) ; D4: (0 1 0 1) -> (2 0 2 0)
415,11,3,A3+A4+D4,11,1q^2 + 2q^3 + 3q^4 + 2q^5 + 1q^6,A3: (0 1 0) -> (2 1 2) ; A4: (0 1 0 2) -> (2 1 2 0) ; D4: (0 1 0 2) -> (2 1 2 0)
418,13,2,A3+D4,4,0,A3: (0 1 0) -> (2 2 2) ; D4: (0 1 0 3) -> (2 2 2 0)
427,13,2,A3+D4,7,0,A3: (0 1 0) -> (3 0 3) ; D4: (0 1 0 2) -> (3 0 3 0)
429,13,3,A3+A4+D4,6,1q^3 + 2q^4 + 3q^5 + 4q^6 + 3q^7 + 2q^8 + 1q^9,A3: (0 1 0) -> (3 1 3) ; A4: (0 1 0 3) -> (3 1 3 0) ; D4: (0 1 0 3) -> (3 1 3 0)
444,11,4,A3+A4+B4+D4,36,2q^3 + 1q^4 + 1q^5,A3: (0 1 1) -> (0 2 3) ; A4: (0 1 1 2) -> (0 2 3 0) ; B4: (1 1 0 2) -> (3 2 0 0) ; D4: (0 1 1 2) -> (0 2 3 0)
446,10,4,A3+A4+B4+D4,180,1q^2 + 1q^3 + 1q^4,A3: (0 1 1) -> (0 3 1) ; A4: (0 1 1 1) -> (0 3 1 0) ; B4: (0 1 1 2) -> (0 3 1 0) ; D4: (0 1 1 2) -> (0 3 1 0)
448,14,3,A3+B4+D4,9,0,A3: (0 1 1) -> (0 3 3) ; B4: (1 1 0 3) -> (3 3 0 0) ; D4: (0 1 1 3) -> (0 3 3 0)
458,12,3,A3+B4+D4,42,0,A3: (0 1 1) -> (1 2 2) ; B4: (0 1 1 3) -> (1 2 2 0) ; D4: (0 1 1 2) -> (1 2 2 0)
461,10,3,A3+B4+D4,144,0,A3: (0 1 1) -> (1 3 0) ; B4: (0 1 1 1) -> (1 3 0 0) ; D4: (0 1 1 2) -> (1 3 0 0)
463,12,3,A3+A4+D4,16,1q^3 + 3q^4 + 3q^5 + 2q^6 + 1q^7,A3: (0 1 1) -> (1 3 2) ; A4: (0 1 1 2) -> (1 3 2 0) ; D4: (0 1 1 3) -> (1 3 2 0)
473,10,3,A3+A4+D4,32,1q^2 + 2q^3 + 3q^4 + 2q^5 + 1q^6,A3: (0 1 1) -> (2 1 3) ; A4: (0 1 1 2) -> (2 1 3 0) ; D4: (0 1 1 2) -> (2 1 3 0)
476,11,4,A3+A4+B4+D4,88,1q^2 + 3q^3 + 2q^4 + 1q^5,A3: (0 1 1) -> (2 2 1) ; A4: (0 1 1 1) -> (2 2 1 0) ; B4: (0 1 1 2) -> (2 2 1 0) ; D4: (0 1 1 2) -> (2 2 1 0)
478,14,2,A3+D4,8,0,A3: (0 1 1) -> (2 2 3) ; D4: (0 1 1 3) -> (2 2 3 0)
481,14,3,A3+B4+D4,9,0,A3: (0 1 1) -> (2 3 1) ; B4: (0 1 1 3) -> (2 3 1 0) ; D4: (0 1 1 3) -> (2 3 1 0)
493,12,3,A3+B4+D4,40,0,A3: (0 1 1) -> (3 1 2) ; B4: (0 1 1 3) -> (3 1 2 0) ; D4: (0 1 1 2) -> (3 1 2 0)
496,12,3,A3+B4+D4,61,0,A3: (0 1 1) -> (3 2 0) ; B4: (0 1 1 1) -> (3 2 0 0) ; D4: (0 1 1 2) -> (3 2 0 0)
498,13,3,A3+A4+D4,14,1q^3 + 3q^4 + 4q^5 + 4q^6 + 2q^7 + 1q^8,A3: (0 1 1) -> (3 2 2) ; A4: (0 1 1 2) -> (3 2 2 0) ; D4: (0 1 1 3) -> (3 2 2 0)
501,14,4,A3+A4+B4+D4,18,2q^4 + 2q^5 + 1q^6 + 1q^7,A3: (0 1 1) -> (3 3 0) ; A4: (0 1 1 1) -> (3 3 0 0) ; B4: (0 1 1 2) -> (3 3 0 0) ; D4: (0 1 1 3) -> (3 3 0 0)
542,10,3,A3+A4+D4,26,1q^3 + 3q^4 + 3q^5 + 2q^6 + 1q^7,A3: (0 1 2) -> (1 3 3) ; A4: (0 1 2 2) -> (1 3 3 0) ; D4: (0 1 2 3) -> (1 3 3 0)
552,12,3,A3+B4+D4,28,0,A3: (0 1 2) -> (2 3 2) ; B4: (0 1 2 3) -> (2 3 2 0) ; D4: (0 1 2 3) -> (2 3 2 0)
562,11,3,A3+A4+D4,24,1q^3 + 3q^4 + 4q^5 + 4q^6 + 2q^7 + 1q^8,A3: (0 1 2) -> (3 2 3) ; A4: (0 1 2 2) -> (3 2 3 0) ; D4: (0 1 2 3) -> (3 2 3 0)
565,12,4,A3+A4+B4+D4,46,1q^3 + 3q^4 + 3q^5 + 2q^6 + 1q^7,A3: (0 1 2) -> (3 3 1) ; A4: (0 1 2 1) -> (3 3 1 0) ; B4: (0 1 2 2) -> (3 3 1 0) ; D4: (0 1 2 3) -> (3 3 1 0)
618,11,4,A3+A4+B4+D4,36,2q^3 + 1q^4 + 1q^5,A3: (0 2 0) -> (0 3 2) ; A4: (0 2 0 1) -> (2 3 0 0) ; B4: (0 2 0 2) -> (2 3 0 0) ; D4: (0 2 0 2) -> (0 3 2 0)
625,4,3,A3+B4+D4,840,0,A3: (0 2 0) -> (1 0 3) ; B4: (0 2 0 1) -> (3 0 1 0) ; D4: (0 2 0 0) -> (0 0 1 3)
627,8,4,A3+A4+B4+D4,852,1q^2 + 2q^3 + 1q^4,A3: (0 2 0) -> (1 1 3) ; A4: (0 2 0 1) -> (3 1 1 0) ; B4: (0 2 0 2) -> (3 1 1 0) ; D4: (0 2 0 1) -> (1 1 3 0)
630,13,3,A3+B4+D4,15,0,A3: (0 2 0) -> (1 2 3) ; B4: (0 2 0 3) -> (3 2 1 0) ; D4: (0 2 0 2) -> (1 2 3 0)
632,11,3,A3+B4+D4,13,0,A3: (0 2 0) -> (1 3 1) ; B4: (0 2 0 3) -> (1 3 1 0) ; D4: (0 2 0 2) -> (1 3 1 0)
634,12,3,A3+A4+D4,14,2q^4 + 4q^5 + 3q^6 + 2q^7 + 1q^8,A3: (0 2 0) -> (1 3 3) ; A4: (0 2 0 2) -> (3 3 1 0) ; D4: (0 2 0 3) -> (1 3 3 0)
640,4,4,A3+A4+B4+D4,539,1q^2,A3: (0 2 0) -> (2 0 2) ; A4: (0 1 1 0) -> (2 0 0 2) ; B4: (0 2 0 2) -> (2 0 2 0) ; D4: (0 2 0 0) -> (0 0 2 2)
643,8,3,A3+B4+D4,423,0,A3: (0 2 0) -> (2 1 2) ; B4: (0 2 0 3) -> (2 1 2 0) ; D4: (0 2 0 1) -> (2 1 2 0)
646,13,3,A3+A4+D4,11,1q^2 + 2q^3 + 4q^4 + 2q^5 + 1q^6,A3: (0 2 0) -> (2 2 2) ; A4: (0 2 0 2) -> (2 2 2 0) ; D4: (0 2 0 2) -> (2 2 2 0)
649,13,2,A3+D4,4,0,A3: (0 2 0) -> (2 3 2) ; D4: (0 2 0 3) -> (2 3 2 0)
655,10,3,A3+A4+D4,49,1q^3 + 1q^4 + 1q^5,A3: (0 2 0) -> (3 0 3) ; A4: (0 2 0 2) -> (3 0 3 0) ; D4: (0 2 0 1) -> (3 0 3 0)
657,13,2,A3+D4,7,0,A3: (0 2 0) -> (3 1 3) ; D4: (0 2 0 2) -> (3 1 3 0)
659,11,3,A3+A4+D4,6,1q^3 + 2q^4 + 4q^5 + 5q^6 + 4q^7 + 2q^8 + 1q^9,A3: (0 2 0) -> (3 2 3) ; A4: (0 2 0 3) -> (3 2 3 0) ; D4: (0 2 0 3) -> (3 2 3 0)
671,10,4,A3+A4+B4+D4,96,2q^3 + 1q^4 + 1q^5,A3: (0 2 1) -> (0 3 3) ; A4: (0 2 1 2) -> (0 3 3 0) ; B4: (1 2 0 2) -> (3 3 0 0) ; D4: (0 2 1 2) -> (0 3 3 0)
678,10,3,A3+B4+D4,112,0,A3: (0 2 1) -> (1 3 2) ; B4: (0 2 1 3) -> (1 3 2 0) ; D4: (0 2 1 2) -> (1 3 2 0)
687,12,3,A3+A4+D4,32,1q^2 + 2q^3 + 4q^4 + 2q^5 + 1q^6,A3: (0 2 1) -> (2 2 3) ; A4: (0 2 1 2) -> (2 2 3 0) ; D4: (0 2 1 2) -> (2 2 3 0)
689,10,4,A3+A4+B4+D4,168,1q^2 + 3q^3 + 2q^4 + 1q^5,A3: (0 2 1) -> (2 3 1) ; A4: (0 2 1 1) -> (2 3 1 0) ; B4: (0 2 1 2) -> (2 3 1 0) ; D4: (0 2 1 2) -> (2 3 1 0)
691,14,2,A3+D4,8,0,A3: (0 2 1) -> (2 3 3) ; D4: (0 2 1 3) -> (2 3 3 0)
701,12,3,A3+B4+D4,40,0,A3: (0 2 1) -> (3 2 2) ; B4: (0 2 1 3) -> (3 2 2 0) ; D4: (0 2 1 2) -> (3 2 2 0)
704,10,3,A3+B4+D4,141,0,A3: (0 2 1) -> (3 3 0) ; B4: (0 2 1 1) -> (3 3 0 0) ; D4: (0 2 1 2) -> (3 3 0 0)
706,13,3,A3+A4+D4,14,1q^3 + 3q^4 + 5q^5 + 4q^6 + 2q^7 + 1q^8,A3: (0 2 1) -> (3 3 2) ; A4: (0 2 1 2) -> (3 3 2 0) ; D4: (0 2 1 3) -> (3 3 2 0)
747,11,3,A3+A4+D4,24,1q^3 + 3q^4 + 5q^5 + 4q^6 + 2q^7 + 1q^8,A3: (0 2 2) -> (3 3 3) ; A4: (0 2 2 2) -> (3 3 3 0) ; D4: (0 2 2 3) -> (3 3 3 0)
776,11,3,A3+B4+D4,25,0,A3: (0 3 0) -> (1 3 3) ; B4: (0 3 0 3) -> (3 3 1 0) ; D4: (0 3 0 2) -> (1 3 3 0)
785,11,3,A3+A4+D4,16,1q^2 + 2q^3 + 4q^4 + 2q^5 + 1q^6,A3: (0 3 0) -> (2 3 2) ; A4: (0 3 0 2) -> (2 3 2 0) ; D4: (0 3 0 2) -> (2 3 2 0)
791,4,3,A3+B4+D4,229,0,A3: (0 3 0) -> (3 0 3) ; B4: (0 3 0 3) -> (3 0 3 0) ; D4: (0 3 0 0) -> (0 0 3 3)
793,8,3,A3+A4+D4,229,1q^3 + 2q^4 + 1q^5,A3: (0 3 0) -> (3 1 3) ; A4: (0 3 0 2) -> (3 1 3 0) ; D4: (0 3 0 1) -> (3 1 3 0)
795,13,2,A3+D4,7,0,A3: (0 3 0) -> (3 2 3) ; D4: (0 3 0 2) -> (3 2 3 0)
